,rideshare_company,pickup_zone,dropoff_zone,trip_length_miles,trip_time_seconds,base_passenger_fare_dollars,tolls_dollars,black_car_fund_dollars,sales_tax_dollars,congestion_surcharge_dollars,airport_fee_dollars,tip_dollars,driver_pay_dollars,driver_total_pay_dollars,good_fare,request_month,request_date,request_hour,request_minute,request_day_of_week,time_of_day,pickup_borough,dropoff_borough,tip_or_no_tip
2339,Uber,LaGuardia Airport,Corona,4.26,755,23.18,0.0,0.7,2.06,0.0,0.0,7.59,12.28,19.869999999999997,False,Mar,11,12,26,Sat,afternoon,Queens,Queens,True
2340,Uber,Briarwood/Jamaica Hills,Kew Gardens,1.03,377,10.55,0.0,0.32,0.94,0.0,0.0,3.0,6.48,9.48,False,Mar,11,12,31,Sat,afternoon,Queens,Queens,True
2341,Lyft,Schuylerville/Edgewater Park,Yorkville West,9.525,1200,28.67,5.43,1.02,3.03,2.75,0.0,0.0,26.53,26.53,False,Mar,11,12,34,Sat,afternoon,Bronx,Bronx,False
2342,Uber,Fort Greene,TriBeCa/Civic Center,3.02,946,14.5,0.0,0.44,1.29,2.75,0.0,3.0,12.99,15.99,False,Mar,11,12,38,Sat,afternoon,Brooklyn,Brooklyn,True
2343,Lyft,Greenwich Village North,Lincoln Square East,3.049,1297,18.99,0.0,0.57,1.68,2.75,0.0,0.0,15.93,15.93,False,Mar,11,12,55,Sat,afternoon,Manhattan,Manhattan,False
2344,Uber,UN/Turtle Bay South,Sutton Place/Turtle Bay North,1.09,359,19.19,0.0,0.58,1.7,2.75,0.0,0.0,11.24,11.24,False,Mar,11,13,18,Sat,afternoon,Manhattan,Manhattan,False
2345,Lyft,Yorkville West,Lenox Hill West,1.412,573,9.43,0.0,0.28,0.84,2.75,0.0,3.0,7.6,10.6,False,Mar,11,13,34,Sat,afternoon,Manhattan,Manhattan,True
2346,Lyft,Maspeth,Flushing,4.691,1199,22.34,0.0,0.67,1.98,0.0,0.0,0.0,17.05,17.05,False,Mar,11,15,04,Sat,afternoon,Queens,Queens,False
2347,Lyft,Union Sq,Battery Park City,2.801,1255,21.37,0.0,0.64,1.9,2.75,0.0,0.0,15.23,15.23,False,Mar,11,17,10,Sat,afternoon,Manhattan,Manhattan,False
2348,Lyft,South Jamaica,Hollis,2.464,806,10.73,0.0,0.32,0.95,0.0,0.0,0.0,10.61,10.61,False,Mar,11,18,32,Sat,evening,Queens,Queens,False
2349,Uber,Astoria,Whitestone,8.21,1147,24.81,0.0,0.74,2.2,0.0,0.0,0.0,21.73,21.73,False,Mar,11,18,41,Sat,evening,Queens,Queens,False
2350,Lyft,Jamaica,Jamaica Estates,5.548,1538,14.78,0.0,0.44,1.31,0.0,0.0,0.0,0.0,0.0,False,Mar,11,18,45,Sat,evening,Queens,Queens,False
2351,Uber,Greenwich Village North,West Village,0.68,490,8.47,0.0,0.25,0.75,2.75,0.0,0.0,7.62,7.62,False,Mar,11,19,34,Sat,evening,Manhattan,Manhattan,False
2352,Uber,East Village,Long Island City/Hunters Point,3.99,1511,18.83,6.55,0.76,2.25,2.75,0.0,0.0,19.19,19.19,False,Mar,11,19,39,Sat,evening,Manhattan,Manhattan,False
2353,Uber,Ozone Park,East New York,2.42,706,12.48,0.0,0.37,1.11,0.0,0.0,0.0,10.11,10.11,False,Mar,11,20,38,Sat,evening,Queens,Queens,False
2354,Lyft,Boerum Hill,Stuyvesant Heights,4.293,1538,15.0,0.0,0.45,1.33,0.0,0.0,0.0,0.0,0.0,False,Mar,11,21,02,Sat,evening,Brooklyn,Brooklyn,False
2355,Uber,Baisley Park,Saint Albans,1.75,508,10.26,0.0,0.31,0.91,0.0,0.0,0.0,7.6,7.6,False,Mar,11,21,04,Sat,evening,Queens,Queens,False
2356,Uber,East Harlem South,Yorkville West,1.47,393,8.2,0.0,0.25,0.73,2.75,0.0,3.0,6.29,9.29,False,Mar,11,21,56,Sat,evening,Manhattan,Manhattan,True
2357,Uber,Hamilton Heights,Morningside Heights,0.73,299,7.97,0.0,0.24,0.71,0.0,0.0,0.0,6.18,6.18,False,Mar,11,22,42,Sat,night,Manhattan,Manhattan,False
2358,Lyft,West Concourse,Manhattanville,4.636,853,17.57,0.0,0.53,1.56,0.0,0.0,0.0,13.73,13.73,False,Mar,11,23,16,Sat,night,Bronx,Bronx,False
2359,Lyft,TriBeCa/Civic Center,Union Sq,2.312,871,20.05,0.0,0.6,1.78,2.75,0.0,0.0,11.03,11.03,False,Mar,11,23,19,Sat,night,Manhattan,Manhattan,False
2360,Uber,East Village,Stuyvesant Heights,6.47,1980,35.15,0.0,1.05,3.12,2.75,0.0,0.0,33.9,33.9,False,Mar,11,23,50,Sat,night,Manhattan,Manhattan,False
2361,Uber,Yorkville West,Williamsburg (South Side),6.75,1222,28.8,0.0,0.86,2.56,2.75,0.0,0.0,23.34,23.34,False,Mar,12,00,38,Sun,night,Manhattan,Manhattan,False
2362,Lyft,West Village,Kips Bay,1.795,661,10.51,0.0,0.32,0.93,0.75,0.0,0.0,0.0,0.0,False,Mar,12,01,04,Sun,night,Manhattan,Manhattan,False
2363,Lyft,SoHo,Sunset Park West,7.026,1251,26.38,0.38,0.8,2.37,2.75,0.0,0.0,20.42,20.42,False,Mar,12,01,33,Sun,night,Manhattan,Manhattan,False
2364,Uber,TriBeCa/Civic Center,Outside of NYC,7.86,1485,29.19,20.0,1.48,0.0,0.0,0.0,0.0,30.25,30.25,False,Mar,12,01,36,Sun,night,Manhattan,Manhattan,False
2365,Uber,Greenpoint,Outside of NYC,25.36,2956,89.67,23.57,3.4,0.0,0.0,0.0,16.78,66.57,83.35,True,Mar,12,01,44,Sun,night,Brooklyn,Brooklyn,True
2366,Uber,Mott Haven/Port Morris,Claremont/Bathgate,2.29,555,34.39,0.0,0.4,1.19,0.0,0.0,1.0,8.9,9.9,False,Mar,12,03,05,Sun,night,Bronx,Bronx,True
2367,Uber,East Village,Park Slope,3.91,981,35.02,0.0,1.05,3.11,2.75,0.0,0.0,23.4,23.4,False,Mar,12,04,02,Sun,night,Manhattan,Manhattan,False
2368,Uber,Inwood,JFK Airport,22.05,2315,76.0,6.55,2.55,7.55,0.0,2.5,8.9,51.73,60.629999999999995,True,Mar,12,07,33,Sun,morning,Manhattan,Manhattan,True
2369,Lyft,Jackson Heights,Old Astoria,2.523,578,11.37,0.0,0.34,1.01,0.0,0.0,1.0,8.54,9.54,False,Mar,12,10,33,Sun,morning,Queens,Queens,True
2370,Uber,Old Astoria,Sunnyside,4.63,1076,17.34,0.0,0.52,1.54,0.0,0.0,0.0,16.87,16.87,False,Mar,12,10,38,Sun,morning,Queens,Queens,False
2371,Uber,Arden Heights,Great Kills,2.41,439,11.49,0.0,0.34,1.02,0.0,0.0,3.0,7.18,10.18,False,Mar,12,10,42,Sun,morning,Staten Island,Staten Island,True
2372,Lyft,Steinway,Woodside,3.917,613,14.2,0.0,0.43,1.26,0.0,0.0,3.18,10.59,13.77,False,Mar,12,11,29,Sun,morning,Queens,Queens,True
2373,Uber,Cypress Hills,Bushwick South,3.99,1284,17.26,0.0,0.52,1.53,0.0,0.0,0.0,17.52,17.52,False,Mar,12,13,07,Sun,afternoon,Brooklyn,Brooklyn,False
2374,Lyft,Central Harlem,Central Harlem North,0.808,237,7.46,0.0,0.22,0.66,0.0,0.0,0.0,7.72,7.72,False,Mar,12,14,02,Sun,afternoon,Manhattan,Manhattan,False
2375,Uber,Elmhurst,Jackson Heights,0.78,495,7.99,0.0,0.24,0.71,0.0,0.0,0.0,6.16,6.16,False,Mar,12,14,05,Sun,afternoon,Queens,Queens,False
2376,Uber,TriBeCa/Civic Center,Hudson Sq,1.0,458,16.52,0.0,0.5,1.47,2.75,0.0,0.0,15.55,15.55,False,Mar,12,15,44,Sun,afternoon,Manhattan,Manhattan,False
2377,Lyft,South Williamsburg,JFK Airport,11.87,3066,45.57,0.0,1.44,4.27,0.0,2.5,0.0,43.44,43.44,False,Mar,12,17,08,Sun,afternoon,Brooklyn,Brooklyn,False
2378,Uber,Bedford,Crown Heights North,1.96,690,12.47,0.0,0.37,1.11,0.0,0.0,0.0,11.05,11.05,False,Mar,12,17,22,Sun,afternoon,Brooklyn,Brooklyn,False
2379,Uber,Midwood,Brighton Beach,3.4,1071,13.38,0.0,0.4,1.19,0.0,0.0,0.0,15.26,15.26,False,Mar,12,17,24,Sun,afternoon,Brooklyn,Brooklyn,False
2380,Uber,Central Harlem North,Little Italy/NoLiTa,10.94,2371,40.37,0.0,1.21,3.58,2.75,0.0,0.0,41.05,41.05,False,Mar,12,18,00,Sun,evening,Manhattan,Manhattan,False
2381,Lyft,Allerton/Pelham Gardens,Eastchester,0.547,233,10.46,0.0,0.31,0.93,0.0,0.0,0.0,5.47,5.47,False,Mar,12,18,12,Sun,evening,Bronx,Bronx,False
2382,Uber,Ocean Parkway South,Bensonhurst West,2.13,685,9.89,0.0,0.3,0.88,0.0,0.0,0.0,9.01,9.01,False,Mar,12,18,50,Sun,evening,Brooklyn,Brooklyn,False
2383,Lyft,Prospect-Lefferts Gardens,Outside of NYC,27.703,3292,74.75,26.29,2.94,0.0,0.0,0.0,0.0,69.09,69.09,True,Mar,12,19,06,Sun,evening,Brooklyn,Brooklyn,False
2384,Lyft,West Concourse,Morrisania/Melrose,1.251,490,6.25,0.0,0.19,0.55,0.0,0.0,0.0,6.14,6.14,False,Mar,12,20,54,Sun,evening,Bronx,Bronx,False
2385,Uber,Meatpacking/West Village West,Clinton East,2.74,607,16.25,0.0,0.49,1.44,2.75,0.0,2.09,9.63,11.72,False,Mar,12,20,58,Sun,evening,Manhattan,Manhattan,True
2386,Uber,Lincoln Square West,Upper West Side North,2.57,577,13.9,0.0,0.42,1.23,2.75,0.0,0.0,8.75,8.75,False,Mar,12,21,01,Sun,evening,Manhattan,Manhattan,False
2387,Uber,Manhattan Valley,World Trade Center,11.41,2110,43.98,0.0,1.32,3.9,2.75,0.0,0.0,34.65,34.65,False,Mar,12,21,43,Sun,evening,Manhattan,Manhattan,False
2388,Uber,South Ozone Park,JFK Airport,2.4,212,9.07,0.0,0.35,1.03,0.0,2.5,0.0,5.37,5.37,False,Mar,12,22,01,Sun,night,Queens,Queens,False
2389,Lyft,Downtown Brooklyn/MetroTech,Williamsburg (North Side),3.764,767,15.87,0.0,0.48,1.41,0.0,0.0,0.0,12.13,12.13,False,Mar,12,22,03,Sun,night,Brooklyn,Brooklyn,False
2390,Uber,Midtown South,Lenox Hill East,2.05,672,16.63,0.0,0.5,1.48,2.75,0.0,0.0,9.53,9.53,False,Mar,12,23,39,Sun,night,Manhattan,Manhattan,False
2391,Lyft,Flushing,Springfield Gardens North,8.369,1092,25.91,0.0,0.78,2.3,0.0,0.0,0.0,25.47,25.47,False,Mar,13,00,02,Mon,night,Queens,Queens,False
2392,Uber,Van Nest/Morris Park,Hunts Point,2.12,439,8.54,0.0,0.26,0.76,0.0,0.0,0.0,7.82,7.82,False,Mar,13,00,09,Mon,night,Bronx,Bronx,False
2393,Uber,Clinton West,Times Sq/Theatre District,0.81,303,8.19,0.0,0.25,0.73,2.75,0.0,5.0,5.37,10.370000000000001,False,Mar,13,01,06,Mon,night,Manhattan,Manhattan,True
2394,Uber,World Trade Center,Midtown East,6.35,912,26.88,0.0,0.81,2.39,2.75,0.0,0.0,18.71,18.71,False,Mar,13,03,15,Mon,night,Manhattan,Manhattan,False
2395,Lyft,East Harlem South,LaGuardia Airport,7.314,760,24.91,6.43,1.02,3.0,0.0,2.5,0.0,19.36,19.36,False,Mar,13,06,12,Mon,morning,Manhattan,Manhattan,False
2396,Uber,Lenox Hill West,Outside of NYC,16.75,2449,59.16,0.0,1.77,5.25,2.75,0.0,0.0,46.68,46.68,False,Mar,13,06,17,Mon,morning,Manhattan,Manhattan,False
2397,Uber,Bushwick South,East Flatbush/Remsen Village,4.08,1520,31.48,0.0,0.94,2.79,0.0,0.0,0.0,22.61,22.61,False,Mar,13,06,29,Mon,morning,Brooklyn,Brooklyn,False
2398,Uber,East Williamsburg,Williamsburg (North Side),1.16,420,20.56,0.0,0.62,1.82,0.0,0.0,2.3,9.44,11.739999999999998,False,Mar,13,06,41,Mon,morning,Brooklyn,Brooklyn,True
2399,Uber,Lincoln Square West,Outside of NYC,31.87,3237,91.06,6.55,2.93,8.66,2.75,0.0,0.0,77.19,77.19,True,Mar,13,06,55,Mon,morning,Manhattan,Manhattan,False
2400,Uber,Elmhurst,North Corona,1.8,1010,12.51,0.0,0.38,1.11,0.0,0.0,0.0,11.78,11.78,False,Mar,13,07,06,Mon,morning,Queens,Queens,False
2401,Uber,Ridgewood,Greenpoint,4.31,1247,21.84,0.0,0.66,1.94,0.0,0.0,0.0,21.77,21.77,False,Mar,13,07,23,Mon,morning,Queens,Queens,False
2402,Uber,Upper West Side South,Midtown North,1.69,379,21.61,0.0,0.65,1.92,2.75,0.0,0.0,15.08,15.08,False,Mar,13,07,57,Mon,morning,Manhattan,Manhattan,False
2403,Uber,East Village,West Chelsea/Hudson Yards,3.28,1640,33.36,0.0,1.0,2.96,2.75,0.0,0.0,23.98,23.98,False,Mar,13,08,49,Mon,morning,Manhattan,Manhattan,False
2404,Uber,Stuyvesant Heights,Stuyvesant Heights,0.69,326,12.08,0.0,0.36,1.07,0.0,0.0,0.0,7.92,7.92,False,Mar,13,09,03,Mon,morning,Brooklyn,Brooklyn,False
2405,Uber,Van Cortlandt Village,Outside of NYC,5.19,957,23.4,0.0,0.7,2.08,0.0,0.0,0.0,17.7,17.7,False,Mar,13,10,35,Mon,morning,Bronx,Bronx,False
2406,Lyft,University Heights/Morris Heights,Belmont,2.315,1174,14.24,0.0,0.43,1.26,0.0,0.0,0.0,14.05,14.05,False,Mar,13,11,27,Mon,morning,Bronx,Bronx,False
2407,Uber,West Chelsea/Hudson Yards,Midtown East,2.02,867,22.53,0.0,0.68,2.0,2.75,0.0,0.0,10.74,10.74,False,Mar,13,12,07,Mon,afternoon,Manhattan,Manhattan,False
2408,Uber,East New York/Pennsylvania Avenue,Bedford,4.64,1542,24.55,0.0,0.74,2.18,0.0,0.0,0.0,20.78,20.78,False,Mar,13,13,49,Mon,afternoon,Brooklyn,Brooklyn,False
2409,Uber,Ocean Hill,Elmhurst,10.07,1901,41.47,0.0,1.24,3.68,0.0,0.0,0.0,31.06,31.06,False,Mar,13,14,21,Mon,afternoon,Brooklyn,Brooklyn,False
2410,Uber,Soundview/Castle Hill,Van Cortlandt Village,8.92,1985,11.73,0.0,0.85,2.52,0.0,0.0,0.0,30.71,30.71,False,Mar,13,14,42,Mon,afternoon,Bronx,Bronx,False
2411,Uber,Belmont,Soundview/Bruckner,3.08,833,16.05,0.0,0.48,1.42,0.0,0.0,0.0,12.3,12.3,False,Mar,13,16,08,Mon,afternoon,Bronx,Bronx,False
2412,Uber,LaGuardia Airport,Midtown South,8.29,1817,41.1,6.55,1.43,4.23,2.75,0.0,8.4,30.27,38.67,False,Mar,13,16,49,Mon,afternoon,Queens,Queens,True
2413,Lyft,East Harlem North,Upper West Side North,3.257,1193,15.39,0.0,0.46,1.37,0.75,0.0,0.0,0.0,0.0,False,Mar,13,16,54,Mon,afternoon,Manhattan,Manhattan,False
2414,Lyft,Stapleton,West Brighton,2.269,1074,18.68,0.0,0.56,1.66,0.0,0.0,0.0,13.05,13.05,False,Mar,13,17,12,Mon,afternoon,Staten Island,Staten Island,False
2415,Uber,Williamsburg (North Side),Clinton Hill,2.83,1561,21.42,0.0,0.64,1.9,0.0,0.0,3.59,18.28,21.87,False,Mar,13,17,15,Mon,afternoon,Brooklyn,Brooklyn,True
2416,Uber,JFK Airport,Outside of NYC,23.17,3241,92.21,0.0,2.84,8.41,0.0,2.5,15.89,66.23,82.12,True,Mar,13,17,50,Mon,afternoon,Queens,Queens,True
2417,Uber,Ocean Hill,Ocean Hill,0.86,389,7.19,0.0,0.22,0.64,0.0,0.0,0.0,5.36,5.36,False,Mar,13,18,38,Mon,evening,Brooklyn,Brooklyn,False
2418,Uber,Upper East Side South,Upper East Side South,1.53,695,14.77,0.0,0.44,1.31,2.75,0.0,0.0,11.25,11.25,False,Mar,13,18,45,Mon,evening,Manhattan,Manhattan,False
2419,Uber,Hammels/Arverne,Hammels/Arverne,1.47,453,7.98,0.0,0.24,0.71,0.0,0.0,0.0,7.03,7.03,False,Mar,13,18,53,Mon,evening,Queens,Queens,False
2420,Uber,Lincoln Square West,Clinton East,1.06,359,7.72,0.0,0.23,0.69,2.75,0.0,0.0,6.19,6.19,False,Mar,13,18,55,Mon,evening,Manhattan,Manhattan,False
2421,Lyft,JFK Airport,JFK Airport,2.538,1279,9.43,0.0,0.36,1.06,0.0,2.5,0.0,16.01,16.01,False,Mar,13,19,05,Mon,evening,Queens,Queens,False
2422,Uber,Lenox Hill East,Outside of NYC,25.96,3342,97.45,20.0,3.52,0.0,0.0,0.0,24.19,72.7,96.89,True,Mar,13,20,14,Mon,evening,Manhattan,Manhattan,True
2423,Uber,Times Sq/Theatre District,West Village,2.17,539,12.66,0.0,0.38,1.12,2.75,0.0,0.0,8.51,8.51,False,Mar,13,20,40,Mon,evening,Manhattan,Manhattan,False
2424,Uber,LaGuardia Airport,Bushwick North,8.33,1301,30.5,0.0,0.92,2.71,0.0,0.0,0.0,24.11,24.11,False,Mar,13,20,54,Mon,evening,Queens,Queens,False
2425,Uber,Boerum Hill,East Village,3.62,890,20.73,0.0,0.62,1.84,2.75,0.0,0.0,13.42,13.42,False,Mar,13,21,56,Mon,evening,Brooklyn,Brooklyn,False
2426,Lyft,Flatiron,Fort Greene,4.745,1391,41.02,0.0,1.23,3.64,2.75,0.0,9.73,24.61,34.34,False,Mar,13,21,57,Mon,evening,Manhattan,Manhattan,True
2427,Lyft,Laurelton,JFK Airport,3.983,518,13.44,0.0,0.48,1.41,0.0,2.5,0.0,10.09,10.09,False,Mar,13,22,23,Mon,night,Queens,Queens,False
2428,Lyft,Kingsbridge Heights,Washington Heights North,2.613,712,16.86,0.0,0.5,1.48,0.0,0.0,0.0,10.1,10.1,False,Mar,13,23,42,Mon,night,Bronx,Bronx,False
2429,Uber,Alphabet City,Lower East Side,0.73,219,8.25,0.0,0.25,0.73,2.75,0.0,0.0,5.88,5.88,False,Mar,13,23,47,Mon,night,Manhattan,Manhattan,False
2430,Lyft,Hillcrest/Pomonok,Jamaica Estates,0.908,273,7.06,0.0,0.21,0.63,0.0,0.0,0.0,5.47,5.47,False,Mar,14,00,15,Tue,night,Queens,Queens,False
2431,Uber,DUMBO/Vinegar Hill,Flatbush/Ditmas Park,5.89,1076,24.0,0.0,0.72,2.13,0.0,0.0,0.0,18.13,18.13,False,Mar,14,00,46,Tue,night,Brooklyn,Brooklyn,False
2432,Uber,Corona,North Corona,1.55,692,10.65,0.0,0.32,0.95,0.0,0.0,0.0,8.6,8.6,False,Mar,14,01,14,Tue,night,Queens,Queens,False
2433,Uber,East Flatbush/Farragut,East Flatbush/Farragut,6.1,2283,49.25,0.0,1.48,4.37,0.0,0.0,0.0,35.57,35.57,False,Mar,14,07,21,Tue,morning,Brooklyn,Brooklyn,False
2434,Uber,Sutton Place/Turtle Bay North,Garment District,2.17,897,-4.48,0.0,0.44,1.29,2.75,0.0,0.0,11.88,11.88,False,Mar,14,08,02,Tue,morning,Manhattan,Manhattan,False
2435,Uber,Upper East Side North,Garment District,2.93,1763,24.41,0.0,0.73,2.17,2.75,0.0,3.0,24.08,27.08,False,Mar,14,08,06,Tue,morning,Manhattan,Manhattan,True
2436,Uber,Spuyten Duyvil/Kingsbridge,Norwood,3.58,1103,16.0,0.0,0.48,1.42,0.0,0.0,0.0,14.98,14.98,False,Mar,14,08,33,Tue,morning,Bronx,Bronx,False
2437,Uber,Little Italy/NoLiTa,West Village,1.24,480,20.74,0.0,0.62,1.84,2.75,0.0,0.0,10.77,10.77,False,Mar,14,08,42,Tue,morning,Manhattan,Manhattan,False
2438,Uber,Sunset Park East,Borough Park,2.03,1300,16.89,0.0,0.51,1.5,0.0,0.0,0.0,15.46,15.46,False,Mar,14,09,18,Tue,morning,Brooklyn,Brooklyn,False
2439,Uber,Washington Heights South,Norwood,8.25,1247,30.98,3.0,1.02,3.02,0.0,0.0,0.0,22.45,22.45,False,Mar,14,10,09,Tue,morning,Manhattan,Manhattan,False
2440,Uber,Times Sq/Theatre District,East Chelsea,1.74,581,15.14,0.0,0.45,1.34,2.75,0.0,1.0,10.38,11.38,False,Mar,14,10,25,Tue,morning,Manhattan,Manhattan,True
2441,Uber,Far Rockaway,Laurelton,5.64,1273,24.44,0.0,0.73,2.17,0.0,0.0,0.0,25.9,25.9,False,Mar,14,10,27,Tue,morning,Queens,Queens,False
2442,Lyft,Van Cortlandt Village,Outside of NYC,8.275,1167,34.2,0.0,1.03,3.04,0.0,0.0,0.0,23.37,23.37,False,Mar,14,11,43,Tue,morning,Bronx,Bronx,False
2443,Lyft,Times Sq/Theatre District,Central Park,2.793,1182,21.52,0.0,0.65,1.91,2.75,0.0,5.37,15.87,21.24,False,Mar,14,12,06,Tue,afternoon,Manhattan,Manhattan,True
2444,Uber,Prospect-Lefferts Gardens,Flatlands,3.08,1395,22.64,0.0,0.68,2.01,0.0,0.0,0.0,17.68,17.68,False,Mar,14,13,12,Tue,afternoon,Brooklyn,Brooklyn,False
2445,Uber,East New York,Ocean Hill,0.84,275,7.97,0.0,0.24,0.71,0.0,0.0,1.0,5.36,6.36,False,Mar,14,13,19,Tue,afternoon,Brooklyn,Brooklyn,True
2446,Uber,Maspeth,Williamsburg (South Side),4.68,816,18.72,0.0,0.56,1.66,0.0,0.0,0.0,14.07,14.07,False,Mar,14,13,54,Tue,afternoon,Queens,Queens,False
2447,Uber,Bloomfield/Emerson Hill,Port Richmond,3.29,459,13.55,0.0,0.41,1.2,0.0,0.0,0.0,8.59,8.59,False,Mar,14,15,33,Tue,afternoon,Staten Island,Staten Island,False
2448,Uber,JFK Airport,Outside of NYC,25.49,3753,118.27,26.55,4.42,0.0,0.0,2.5,0.0,71.25,71.25,True,Mar,14,17,10,Tue,afternoon,Queens,Queens,False
2449,Uber,Park Slope,Park Slope,0.61,236,8.28,0.0,0.25,0.73,0.0,0.0,0.0,6.93,6.93,False,Mar,14,17,25,Tue,afternoon,Brooklyn,Brooklyn,False
2450,Uber,Windsor Terrace,Gowanus,2.23,376,10.67,0.0,0.32,0.95,0.0,0.0,0.0,7.18,7.18,False,Mar,14,17,38,Tue,afternoon,Brooklyn,Brooklyn,False
2451,Lyft,Bedford,Ocean Hill,3.473,1396,18.77,0.0,0.56,1.66,0.0,0.0,0.0,17.65,17.65,False,Mar,14,17,54,Tue,afternoon,Brooklyn,Brooklyn,False
2452,Lyft,Upper East Side South,Lenox Hill East,1.049,611,10.83,0.0,0.32,0.96,2.75,0.0,0.0,7.11,7.11,False,Mar,14,17,54,Tue,afternoon,Manhattan,Manhattan,False
2453,Lyft,Crown Heights North,Crown Heights North,1.776,870,13.87,0.0,0.42,1.23,0.0,0.0,0.0,10.49,10.49,False,Mar,14,18,22,Tue,evening,Brooklyn,Brooklyn,False
2454,Uber,JFK Airport,Greenwich Village South,19.58,2791,62.01,0.0,1.91,5.73,2.75,2.5,0.0,51.7,51.7,True,Mar,14,19,02,Tue,evening,Queens,Queens,False
2455,Uber,Prospect-Lefferts Gardens,Crown Heights South,0.55,170,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.67,5.67,False,Mar,14,19,16,Tue,evening,Brooklyn,Brooklyn,False
2456,Uber,East Harlem South,Highbridge,5.38,936,19.57,0.0,0.59,1.74,0.0,0.0,0.0,15.96,15.96,False,Mar,14,19,34,Tue,evening,Manhattan,Manhattan,False
2457,Uber,Bushwick North,Greenpoint,3.42,973,18.72,0.0,0.56,1.66,0.0,0.0,4.18,13.56,17.740000000000002,False,Mar,14,19,47,Tue,evening,Brooklyn,Brooklyn,True
2458,Uber,SoHo,East Chelsea,1.96,711,13.56,0.0,0.41,1.2,2.75,0.0,0.0,13.6,13.6,False,Mar,14,19,47,Tue,evening,Manhattan,Manhattan,False
2459,Uber,Upper West Side North,East Harlem North,2.41,750,13.82,0.0,0.41,1.23,2.75,0.0,0.0,10.87,10.87,False,Mar,14,19,48,Tue,evening,Manhattan,Manhattan,False
2460,Uber,Borough Park,Borough Park,0.79,590,11.77,0.0,0.35,1.04,0.0,0.0,0.0,8.78,8.78,False,Mar,14,20,59,Tue,evening,Brooklyn,Brooklyn,False
2461,Uber,Crotona Park East,Claremont/Bathgate,1.08,274,7.99,0.0,0.24,0.71,0.0,0.0,0.0,6.06,6.06,False,Mar,14,21,05,Tue,evening,Bronx,Bronx,False
2462,Lyft,East Elmhurst,Kew Gardens,4.825,827,17.74,0.0,0.53,1.57,0.0,0.0,0.0,14.08,14.08,False,Mar,14,21,30,Tue,evening,Queens,Queens,False
2463,Uber,Saint George/New Brighton,Stapleton,1.03,356,7.86,0.0,0.24,0.7,0.0,0.0,0.0,5.37,5.37,False,Mar,14,21,31,Tue,evening,Staten Island,Staten Island,False
2464,Uber,Westchester Village/Unionport,Starrett City,18.05,2008,40.46,6.55,1.41,4.17,0.0,0.0,0.0,42.39,42.39,False,Mar,14,21,48,Tue,evening,Bronx,Bronx,False
2465,Lyft,Alphabet City,Midtown Center,4.19,1011,20.68,0.0,0.62,1.84,2.75,0.0,5.18,16.11,21.29,False,Mar,14,22,06,Tue,night,Manhattan,Manhattan,True
2466,Uber,Midtown North,Upper East Side South,0.93,300,9.44,0.0,0.28,0.84,2.75,0.0,0.0,6.8,6.8,False,Mar,14,23,00,Tue,night,Manhattan,Manhattan,False
2467,Lyft,Ocean Hill,East New York,1.225,612,8.73,0.0,0.26,0.78,0.0,0.0,0.0,7.34,7.34,False,Mar,14,23,18,Tue,night,Brooklyn,Brooklyn,False
2468,Uber,Battery Park City,West Village,2.02,712,24.39,0.0,0.73,2.16,2.75,0.0,0.0,17.28,17.28,False,Mar,14,23,19,Tue,night,Manhattan,Manhattan,False
2469,Uber,West Chelsea/Hudson Yards,Outside of NYC,2.91,499,10.4,20.0,0.91,0.0,0.0,0.0,0.0,10.37,10.37,False,Mar,15,03,31,Wed,night,Manhattan,Manhattan,False
2470,Uber,Erasmus,LaGuardia Airport,14.1,1668,42.85,0.0,1.29,3.8,0.0,0.0,4.79,34.42,39.21,False,Mar,15,03,46,Wed,night,Brooklyn,Brooklyn,True
2471,Uber,Lincoln Square West,Times Sq/Theatre District,0.91,299,4.26,0.0,0.13,0.38,2.75,0.0,0.0,5.37,5.37,False,Mar,15,04,31,Wed,night,Manhattan,Manhattan,False
2472,Lyft,Prospect-Lefferts Gardens,Crown Heights North,2.039,673,15.7,0.0,0.47,1.39,0.0,0.0,0.0,11.73,11.73,False,Mar,15,06,43,Wed,morning,Brooklyn,Brooklyn,False
2473,Uber,Borough Park,Kensington,1.4,561,8.89,0.0,0.27,0.79,0.0,0.0,0.0,9.07,9.07,False,Mar,15,07,04,Wed,morning,Brooklyn,Brooklyn,False
2474,Uber,Richmond Hill,Clinton West,14.97,3571,53.76,6.55,1.81,5.35,2.75,0.0,0.0,52.94,52.94,True,Mar,15,07,15,Wed,morning,Queens,Queens,False
2475,Lyft,Soundview/Castle Hill,Hunts Point,2.758,1188,16.86,0.0,0.5,1.48,0.0,0.0,2.0,14.76,16.759999999999998,False,Mar,15,07,37,Wed,morning,Bronx,Bronx,True
2476,Uber,Downtown Brooklyn/MetroTech,Lenox Hill East,7.74,1329,46.52,0.0,1.4,4.13,2.75,0.0,10.96,33.54,44.5,False,Mar,15,07,39,Wed,morning,Brooklyn,Brooklyn,True
2477,Lyft,College Point,Corona,8.432,1227,14.5,0.0,0.44,1.29,0.0,0.0,0.0,0.0,0.0,False,Mar,15,09,26,Wed,morning,Queens,Queens,False
